,date,prediction,explanation
0,2025-09-22,51.438675881143865,"    lag_1_fuzzy_set lag_2_fuzzy_set lag_3_fuzzy_set lag_4_fuzzy_set  \
163       LowDemand       LowDemand    MediumDemand      HighDemand   
169       LowDemand       LowDemand    MediumDemand    MediumDemand   
171       LowDemand       LowDemand    MediumDemand    MediumDemand   
173       LowDemand       LowDemand    MediumDemand    MediumDemand   
180       LowDemand    MediumDemand      HighDemand      HighDemand   
181       LowDemand    MediumDemand      HighDemand      HighDemand   
183       LowDemand    MediumDemand      HighDemand      HighDemand   
184       LowDemand    MediumDemand      HighDemand      HighDemand   
187       LowDemand    MediumDemand      HighDemand    MediumDemand   
188       LowDemand    MediumDemand      HighDemand    MediumDemand   
190       LowDemand    MediumDemand      HighDemand    MediumDemand   
201       LowDemand    MediumDemand    MediumDemand      HighDemand   
207       LowDemand    MediumDemand    MediumDemand    MediumDemand   
208       LowDemand    MediumDemand    MediumDemand    MediumDemand   
214       LowDemand    MediumDemand    MediumDemand    MediumDemand   
216       LowDemand    MediumDemand    MediumDemand    MediumDemand   
218       LowDemand    MediumDemand    MediumDemand    MediumDemand   
274    MediumDemand       LowDemand      HighDemand      HighDemand   
275    MediumDemand       LowDemand      HighDemand      HighDemand   
276    MediumDemand       LowDemand      HighDemand      HighDemand   
277    MediumDemand       LowDemand      HighDemand      HighDemand   
279    MediumDemand       LowDemand      HighDemand      HighDemand   
295    MediumDemand       LowDemand    MediumDemand      HighDemand   
296    MediumDemand       LowDemand    MediumDemand      HighDemand   
297    MediumDemand       LowDemand    MediumDemand      HighDemand   
299    MediumDemand       LowDemand    MediumDemand      HighDemand   
300    MediumDemand       LowDemand    MediumDemand      HighDemand   
305    MediumDemand       LowDemand    MediumDemand    MediumDemand   
306    MediumDemand       LowDemand    MediumDemand    MediumDemand   
308    MediumDemand       LowDemand    MediumDemand    MediumDemand   
309    MediumDemand       LowDemand    MediumDemand    MediumDemand   
313    MediumDemand       LowDemand    MediumDemand    MediumDemand   
314    MediumDemand       LowDemand    MediumDemand    MediumDemand   
316    MediumDemand    MediumDemand      HighDemand      HighDemand   
320    MediumDemand    MediumDemand      HighDemand      HighDemand   
321    MediumDemand    MediumDemand      HighDemand      HighDemand   
323    MediumDemand    MediumDemand      HighDemand      HighDemand   
327    MediumDemand    MediumDemand      HighDemand      HighDemand   
328    MediumDemand    MediumDemand      HighDemand      HighDemand   
331    MediumDemand    MediumDemand      HighDemand    MediumDemand   
332    MediumDemand    MediumDemand      HighDemand    MediumDemand   
334    MediumDemand    MediumDemand      HighDemand    MediumDemand   
355    MediumDemand    MediumDemand    MediumDemand      HighDemand   
356    MediumDemand    MediumDemand    MediumDemand      HighDemand   
357    MediumDemand    MediumDemand    MediumDemand      HighDemand   
359    MediumDemand    MediumDemand    MediumDemand      HighDemand   
361    MediumDemand    MediumDemand    MediumDemand      HighDemand   
363    MediumDemand    MediumDemand    MediumDemand      HighDemand   
377    MediumDemand    MediumDemand    MediumDemand    MediumDemand   
378    MediumDemand    MediumDemand    MediumDemand    MediumDemand   
380    MediumDemand    MediumDemand    MediumDemand    MediumDemand   
388    MediumDemand    MediumDemand    MediumDemand    MediumDemand   
390    MediumDemand    MediumDemand    MediumDemand    MediumDemand   
394    MediumDemand    MediumDemand    MediumDemand    MediumDemand   
396    MediumDemand    MediumDemand    MediumDemand    MediumDemand   

    lag_5_fuzzy_set lag_6_fuzzy_set lag_7_fuzzy_set      demand      lag_1  \
163      HighDemand      HighDemand      HighDemand   43.000000  42.333333   
169      HighDemand      HighDemand      HighDemand   49.000000  42.333333   
171    MediumDemand      HighDemand      HighDemand   43.000000  42.333333   
173    MediumDemand    MediumDemand    MediumDemand   55.000000  42.333333   
180      HighDemand      HighDemand      HighDemand   38.500000  42.333333   
181      HighDemand      HighDemand    MediumDemand   98.000000  42.333333   
183    MediumDemand      HighDemand    MediumDemand   74.000000  42.333333   
184    MediumDemand    MediumDemand      HighDemand   49.000000  42.333333   
187    MediumDemand      HighDemand      HighDemand   81.500000  42.333333   
188    MediumDemand    MediumDemand      HighDemand   61.000000  42.333333   
190    MediumDemand    MediumDemand    MediumDemand   61.500000  42.333333   
201      HighDemand      HighDemand    MediumDemand   18.666667  42.333333   
207      HighDemand      HighDemand      HighDemand   45.000000  42.333333   
208      HighDemand      HighDemand    MediumDemand   32.666667  42.333333   
214    MediumDemand      HighDemand      HighDemand   49.000000  42.333333   
216    MediumDemand    MediumDemand      HighDemand   59.000000  42.333333   
218    MediumDemand    MediumDemand    MediumDemand   49.000000  42.333333   
274      HighDemand      HighDemand    MediumDemand   82.000000  42.333333   
275      HighDemand    MediumDemand      HighDemand   51.000000  42.333333   
276      HighDemand    MediumDemand    MediumDemand  149.000000  42.333333   
277    MediumDemand      HighDemand      HighDemand   84.000000  42.333333   
279    MediumDemand    MediumDemand    MediumDemand   49.000000  42.333333   
295      HighDemand      HighDemand      HighDemand   45.000000  42.333333   
296      HighDemand    MediumDemand      HighDemand   74.000000  42.333333   
297      HighDemand    MediumDemand    MediumDemand   49.000000  42.333333   
299    MediumDemand    MediumDemand      HighDemand   61.000000  42.333333   
300    MediumDemand    MediumDemand    MediumDemand   59.250000  42.333333   
305      HighDemand      HighDemand      HighDemand   79.000000  42.333333   
306      HighDemand      HighDemand    MediumDemand   84.000000  42.333333   
308    MediumDemand      HighDemand      HighDemand   61.000000  42.333333   
309    MediumDemand      HighDemand    MediumDemand   47.000000  42.333333   
313    MediumDemand    MediumDemand      HighDemand   22.500000  42.333333   
314    MediumDemand    MediumDemand    MediumDemand   52.333333  42.333333   
316      HighDemand      HighDemand      HighDemand   49.000000  42.333333   
320      HighDemand    MediumDemand      HighDemand   47.000000  42.333333   
321      HighDemand    MediumDemand    MediumDemand   51.750000  42.333333   
323    MediumDemand      HighDemand    MediumDemand   55.000000  42.333333   
327    MediumDemand    MediumDemand      HighDemand   73.000000  42.333333   
328    MediumDemand    MediumDemand    MediumDemand   83.200000  42.333333   
331      HighDemand      HighDemand      HighDemand   53.500000  42.333333   
332      HighDemand    MediumDemand    MediumDemand   92.000000  42.333333   
334    MediumDemand      HighDemand      HighDemand   65.000000  42.333333   
355      HighDemand      HighDemand      HighDemand   86.000000  42.333333   
356      HighDemand      HighDemand    MediumDemand   43.333333  42.333333   
357      HighDemand    MediumDemand      HighDemand   31.000000  42.333333   
359      HighDemand    MediumDemand    MediumDemand   43.000000  42.333333   
361    MediumDemand      HighDemand      HighDemand   75.000000  42.333333   
363    MediumDemand    MediumDemand      HighDemand  110.000000  42.333333   
377      HighDemand      HighDemand      HighDemand   53.666667  42.333333   
378      HighDemand      HighDemand    MediumDemand   83.000000  42.333333   
380      HighDemand    MediumDemand      HighDemand   62.000000  42.333333   
388    MediumDemand      HighDemand      HighDemand   49.000000  42.333333   
390    MediumDemand      HighDemand    MediumDemand   30.000000  42.333333   
394    MediumDemand    MediumDemand      HighDemand   58.000000  42.333333   
396    MediumDemand    MediumDemand    MediumDemand   48.250000  42.333333   

     lag_2  ...  lag_2_membership  lag_3_membership  lag_4_membership  \
163   44.0  ...              0.24              0.76              0.16   
169   44.0  ...              0.24              0.76              0.84   
171   44.0  ...              0.24              0.76              0.84   
173   44.0  ...              0.24              0.76              0.84   
180   44.0  ...              0.76              0.24              0.16   
181   44.0  ...              0.76              0.24              0.16   
183   44.0  ...              0.76              0.24              0.16   
184   44.0  ...              0.76              0.24              0.16   
187   44.0  ...              0.76              0.24              0.84   
188   44.0  ...              0.76              0.24              0.84   
190   44.0  ...              0.76              0.24              0.84   
201   44.0  ...              0.76              0.76              0.16   
207   44.0  ...              0.76              0.76              0.84   
208   44.0  ...              0.76              0.76              0.84   
214   44.0  ...              0.76              0.76              0.84   
216   44.0  ...              0.76              0.76              0.84   
218   44.0  ...              0.76              0.76              0.84   
274   44.0  ...              0.24              0.24              0.16   
275   44.0  ...              0.24              0.24              0.16   
276   44.0  ...              0.24              0.24              0.16   
277   44.0  ...              0.24              0.24              0.16   
279   44.0  ...              0.24              0.24              0.16   
295   44.0  ...              0.24              0.76              0.16   
296   44.0  ...              0.24              0.76              0.16   
297   44.0  ...              0.24              0.76              0.16   
299   44.0  ...              0.24              0.76              0.16   
300   44.0  ...              0.24              0.76              0.16   
305   44.0  ...              0.24              0.76              0.84   
306   44.0  ...              0.24              0.76              0.84   
308   44.0  ...              0.24              0.76              0.84   
309   44.0  ...              0.24              0.76              0.84   
313   44.0  ...              0.24              0.76              0.84   
314   44.0  ...              0.24              0.76              0.84   
316   44.0  ...              0.76              0.24              0.16   
320   44.0  ...              0.76              0.24              0.16   
321   44.0  ...              0.76              0.24              0.16   
323   44.0  ...              0.76              0.24              0.16   
327   44.0  ...              0.76              0.24              0.16   
328   44.0  ...              0.76              0.24              0.16   
331   44.0  ...              0.76              0.24              0.84   
332   44.0  ...              0.76              0.24              0.84   
334   44.0  ...              0.76              0.24              0.84   
355   44.0  ...              0.76              0.76              0.16   
356   44.0  ...              0.76              0.76              0.16   
357   44.0  ...              0.76              0.76              0.16   
359   44.0  ...              0.76              0.76              0.16   
361   44.0  ...              0.76              0.76              0.16   
363   44.0  ...              0.76              0.76              0.16   
377   44.0  ...              0.76              0.76              0.84   
378   44.0  ...              0.76              0.76              0.84   
380   44.0  ...              0.76              0.76              0.84   
388   44.0  ...              0.76              0.76              0.84   
390   44.0  ...              0.76              0.76              0.84   
394   44.0  ...              0.76              0.76              0.84   
396   44.0  ...              0.76              0.76              0.84   

     lag_5_membership  lag_6_membership  lag_7_membership  firing_strength  \
163              0.16              0.18              0.04     1.228859e+07   
169              0.16              0.18              0.04     6.451510e+07   
171              0.84              0.18              0.04     3.387043e+08   
173              0.84              0.82              0.96     3.703166e+10   
180              0.16              0.18              0.04     1.228859e+07   
181              0.16              0.18              0.96     2.949262e+08   
183              0.84              0.18              0.96     1.548362e+09   
184              0.84              0.82              0.04     2.939021e+08   
187              0.84              0.18              0.04     3.387043e+08   
188              0.84              0.82              0.04     1.542986e+09   
190              0.84              0.82              0.96     3.703166e+10   
201              0.16              0.18              0.96     9.339328e+08   
207              0.16              0.18              0.04     2.042978e+08   
208              0.16              0.18              0.96     4.903147e+09   
214              0.84              0.18              0.04     1.072563e+09   
216              0.84              0.82              0.04     4.886122e+09   
218              0.84              0.82              0.96     1.172669e+11   
274              0.16              0.18              0.96     2.105651e+08   
275              0.16              0.82              0.04     3.996838e+07   
276              0.16              0.82              0.96     9.592411e+08   
277              0.84              0.18              0.04     4.606112e+07   
279              0.84              0.82              0.96     5.036016e+09   
295              0.16              0.18              0.04     2.778290e+07   
296              0.16              0.82              0.04     1.265665e+08   
297              0.16              0.82              0.96     3.037597e+09   
299              0.84              0.82              0.04     6.644743e+08   
300              0.84              0.82              0.96     1.594738e+10   
305              0.16              0.18              0.04     1.458602e+08   
306              0.16              0.18              0.96     3.500645e+09   
308              0.84              0.18              0.04     7.657661e+08   
309              0.84              0.18              0.96     1.837839e+10   
313              0.84              0.82              0.04     3.488490e+09   
314              0.84              0.82              0.96     8.372376e+10   
316              0.16              0.18              0.04     2.778290e+07   
320              0.16              0.82              0.04     1.265665e+08   
321              0.16              0.82              0.96     3.037597e+09   
323              0.84              0.18              0.96     3.500645e+09   
327              0.84              0.82              0.04     6.644743e+08   
328              0.84              0.82              0.96     1.594738e+10   
331              0.16              0.18              0.04     1.458602e+08   
332              0.16              0.82              0.96     1.594738e+10   
334              0.84              0.18              0.04     7.657661e+08   
355              0.16              0.18              0.04     8.797918e+07   
356              0.16              0.18              0.96     2.111500e+09   
357              0.16              0.82              0.04     4.007940e+08   
359              0.16              0.82              0.96     9.619057e+09   
361              0.84              0.18              0.04     4.618907e+08   
363              0.84              0.82              0.04     2.104169e+09   
377              0.16              0.18              0.04     4.618907e+08   
378              0.16              0.18              0.96     1.108538e+10   
380              0.16              0.82              0.04     2.104169e+09   
388              0.84              0.18              0.04     2.424926e+09   
390              0.84              0.18              0.96     5.819823e+10   
394              0.84              0.82              0.04     1.104689e+10   
396              0.84              0.82              0.96     2.651253e+11   

     rule_prediction                                    linguistic_form  \
163     5.284094e+08  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
169     3.161240e+09  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
171     1.456428e+10  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
173     2.036742e+12  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
180     4.731107e+08  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
181     2.890276e+10  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
183     1.145788e+11  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
184     1.440120e+10  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
187     2.760440e+10  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
188     9.412215e+10  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
190     2.277447e+12  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
201     1.743341e+10  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
207     9.193401e+09  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
208     1.601695e+11  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
214     5.255561e+10  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
216     2.882812e+11  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
218     5.746080e+12  IF LAG 1 demand IS LowDemand AND LAG 2 demand ...   
274     1.726634e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
275     2.038387e+09  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
276     1.429269e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
277     3.869134e+09  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
279     2.467648e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
295     1.250230e+09  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
296     9.365924e+09  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
297     1.488422e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
299     4.053293e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
300     9.448825e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
305     1.152296e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
306     2.940542e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
308     4.671173e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
309     8.637842e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
313     7.849103e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
314     4.381544e+12  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
316     1.361362e+09  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
320     5.948627e+09  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
321     1.571956e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
323     1.925355e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
327     4.850663e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
328     1.326822e+12  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
331     7.803522e+09  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
332     1.467159e+12  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
334     4.977480e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
355     7.566209e+09  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
356     9.149835e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
357     1.242462e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
359     4.136194e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
361     3.464180e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
363     2.314586e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
377     2.478813e+10  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
378     9.200862e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
380     1.304585e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
388     1.188214e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
390     1.745947e+12  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
394     6.407194e+11  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   
396     1.279229e+13  IF LAG 1 demand IS MediumDemand AND LAG 2 dema...   

       demand_as_string  
163                43.0  
169                49.0  
171                43.0  
173                55.0  
180                38.5  
181                98.0  
183                74.0  
184                49.0  
187                81.5  
188                61.0  
190                61.5  
201  18.666666666666668  
207                45.0  
208  32.666666666666664  
214                49.0  
216                59.0  
218                49.0  
274                82.0  
275                51.0  
276               149.0  
277                84.0  
279                49.0  
295                45.0  
296                74.0  
297                49.0  
299                61.0  
300               59.25  
305                79.0  
306                84.0  
308                61.0  
309                47.0  
313                22.5  
314  52.333333333333336  
316                49.0  
320                47.0  
321               51.75  
323                55.0  
327                73.0  
328                83.2  
331                53.5  
332                92.0  
334                65.0  
355                86.0  
356  43.333333333333336  
357                31.0  
359                43.0  
361                75.0  
363               110.0  
377  53.666666666666664  
378                83.0  
380                62.0  
388                49.0  
390                30.0  
394                58.0  
396               48.25  

[55 rows x 26 columns]"
